state,city,water_system,zip_code,zip_codes,pfas_type,concentration_ppt,epa_limit_ppt,exceeds_limit,population_served,system_size,pwsid
DE,REHOBOTH BEACH WATER DEPARTMENT,REHOBOTH BEACH WATER DEPARTMENT,19971,19971,PFBS,7.2,2000.0,False,10000,L,DE0000723
DE,REHOBOTH BEACH WATER DEPARTMENT,REHOBOTH BEACH WATER DEPARTMENT,19971,19971,PFHxS,6.9,10.0,False,10000,L,DE0000723
DE,REHOBOTH BEACH WATER DEPARTMENT,REHOBOTH BEACH WATER DEPARTMENT,19971,19971,PFOA,14.9,4.0,True,10000,L,DE0000723
DE,REHOBOTH BEACH WATER DEPARTMENT,REHOBOTH BEACH WATER DEPARTMENT,19971,19971,PFOS,6.2,4.0,True,10000,L,DE0000723
DE,REHOBOTH PUMP DISTRICT,REHOBOTH PUMP DISTRICT,19951,19951|19958|19966|19968|19969|19971,PFBS,5.8,2000.0,False,10000,L,DE0000991
DE,REHOBOTH PUMP DISTRICT,REHOBOTH PUMP DISTRICT,19951,19951|19958|19966|19968|19969|19971,PFOA,4.4,4.0,True,10000,L,DE0000991
DE,SMYRNA WATER DEPARTMENT,SMYRNA WATER DEPARTMENT,19977,19977,PFBS,6.9,2000.0,False,10000,L,DE0000657
DE,SMYRNA WATER DEPARTMENT,SMYRNA WATER DEPARTMENT,19977,19977,PFOA,9.8,4.0,True,10000,L,DE0000657
DE,SMYRNA WATER DEPARTMENT,SMYRNA WATER DEPARTMENT,19977,19977,PFOS,6.7,4.0,True,10000,L,DE0000657
DE,SOUTH BETHANY,SOUTH BETHANY,19930,19930|19939|19944|19945|19975,PFOS,4.7,4.0,True,10000,L,DE00A0323
DE,STAGE VILLAGE MHC,STAGE VILLAGE MHC,19940,19940,PFBS,12.7,2000.0,False,3300,S,DE0000569
DE,STAGE VILLAGE MHC,STAGE VILLAGE MHC,19940,19940,PFOA,7.6,4.0,True,3300,S,DE0000569
DE,STAGE VILLAGE MHC,STAGE VILLAGE MHC,19940,19940,PFOS,8.5,4.0,True,3300,S,DE0000569
DE,SUEZ WATER DELAWARE,SUEZ WATER DELAWARE,19701,19701|19702|19703|19711|19713|19720|19733|19801|19802|19803|19804|19809|19810,PFBS,3.7,2000.0,False,10000,L,DE0000564
DE,SUEZ WATER DELAWARE,SUEZ WATER DELAWARE,19701,19701|19702|19703|19711|19713|19720|19733|19801|19802|19803|19804|19809|19810,PFNA,11.6,10.0,True,10000,L,DE0000564
DE,SUEZ WATER DELAWARE,SUEZ WATER DELAWARE,19701,19701|19702|19703|19711|19713|19720|19733|19801|19802|19803|19804|19809|19810,PFOA,24.4,4.0,True,10000,L,DE0000564
DE,WILMINGTON WATER DEPARTMENT,WILMINGTON WATER DEPARTMENT,19082,19082|19701|19702|19707|19708|19710|19720|19732|19801|19802|19803|19804|19805|19806|19807|19808|19809|19810|19850|19880|19884|19898|19899,PFBS,3.6,2000.0,False,10000,L,DE0000663
DE,WILMINGTON WATER DEPARTMENT,WILMINGTON WATER DEPARTMENT,19082,19082|19701|19702|19707|19708|19710|19720|19732|19801|19802|19803|19804|19805|19806|19807|19808|19809|19810|19850|19880|19884|19898|19899,PFOA,9.9,4.0,True,10000,L,DE0000663
FL,ALOHA GARDENS UTILITIES,ALOHA GARDENS UTILITIES,34690,34690|34691,PFBS,10.4,2000.0,False,3300,S,FL6510050
FL,ALOHA GARDENS UTILITIES,ALOHA GARDENS UTILITIES,34690,34690|34691,PFHxS,3.7,10.0,False,3300,S,FL6510050
FL,ALOHA GARDENS UTILITIES,ALOHA GARDENS UTILITIES,34690,34690|34691,PFOS,31.8,4.0,True,3300,S,FL6510050
FL,ALTAMONTE SPRINGS WATER DEPT (2 WPS),ALTAMONTE SPRINGS WATER DEPT (2 WPS),32701,32701|32703|32707|32714|32730|32750|32751|32779|32810,PFHxS,3.8,10.0,False,10000,L,FL3590026
FL,"APOPKA, CITY OF (5 WTPS)","APOPKA, CITY OF (5 WTPS)",32703,32703|32704|32712|32798,PFBS,3.8,2000.0,False,10000,L,FL3480200
FL,"APOPKA, CITY OF (5 WTPS)","APOPKA, CITY OF (5 WTPS)",32703,32703|32704|32712|32798,PFOS,24.8,4.0,True,10000,L,FL3480200
FL,"ARCADIA WATER DEPT, CITY OF","ARCADIA WATER DEPT, CITY OF",34266,34266,PFBS,6.6,2000.0,False,3300,S,FL6140314
FL,"ARCADIA WATER DEPT, CITY OF","ARCADIA WATER DEPT, CITY OF",34266,34266,PFOA,5.0,4.0,True,3300,S,FL6140314
FL,"ARCADIA WATER DEPT, CITY OF","ARCADIA WATER DEPT, CITY OF",34266,34266,PFOS,4.4,4.0,True,3300,S,FL6140314
FL,"ATLANTIS, CITY OF","ATLANTIS, CITY OF",33462,33462,PFBS,4.4,2000.0,False,3300,S,FL4500068
FL,"ATLANTIS, CITY OF","ATLANTIS, CITY OF",33462,33462,PFHxS,5.8,10.0,False,3300,S,FL4500068
FL,"ATLANTIS, CITY OF","ATLANTIS, CITY OF",33462,33462,PFOA,6.4,4.0,True,3300,S,FL4500068
FL,"ATLANTIS, CITY OF","ATLANTIS, CITY OF",33462,33462,PFOS,20.3,4.0,True,3300,S,FL4500068
FL,"AVON PARK, CITY OF","AVON PARK, CITY OF",33825,33825,PFHxS,3.0,10.0,False,10000,L,FL6280049
FL,"AVON PARK, CITY OF","AVON PARK, CITY OF",33825,33825,PFOA,5.5,4.0,True,10000,L,FL6280049
FL,"AVON PARK, CITY OF","AVON PARK, CITY OF",33825,33825,PFOS,4.2,4.0,True,10000,L,FL6280049
FL,BAGDAD-GARCON POINT WATER SYSTEM,BAGDAD-GARCON POINT WATER SYSTEM,32583,32583,PFBS,3.6,2000.0,False,3300,S,FL1570042
FL,BAGDAD-GARCON POINT WATER SYSTEM,BAGDAD-GARCON POINT WATER SYSTEM,32583,32583,PFHxS,3.2,10.0,False,3300,S,FL1570042
FL,BAGDAD-GARCON POINT WATER SYSTEM,BAGDAD-GARCON POINT WATER SYSTEM,32583,32583,PFOS,5.7,4.0,True,3300,S,FL1570042
FL,BAL HARBOUR VILLAGE,BAL HARBOUR VILLAGE,33181,33181,PFBS,6.8,2000.0,False,3300,S,FL4130077
FL,BAL HARBOUR VILLAGE,BAL HARBOUR VILLAGE,33181,33181,PFHxS,7.3,10.0,False,3300,S,FL4130077
FL,BAL HARBOUR VILLAGE,BAL HARBOUR VILLAGE,33181,33181,PFOA,9.7,4.0,True,3300,S,FL4130077
FL,BAL HARBOUR VILLAGE,BAL HARBOUR VILLAGE,33181,33181,PFOS,42.0,4.0,True,3300,S,FL4130077
FL,"BAY HARBOR ISLANDS, TOWN OF","BAY HARBOR ISLANDS, TOWN OF",33154,33154,PFBS,3.4,2000.0,False,3300,S,FL4130089
FL,"BAY HARBOR ISLANDS, TOWN OF","BAY HARBOR ISLANDS, TOWN OF",33154,33154,PFOA,4.4,4.0,True,3300,S,FL4130089
FL,"BAY HARBOR ISLANDS, TOWN OF","BAY HARBOR ISLANDS, TOWN OF",33154,33154,PFOS,14.6,4.0,True,3300,S,FL4130089
FL,BCWWS 1A,BCWWS 1A,33319,33319,PFBS,6.0,2000.0,False,10000,L,FL4060167
FL,BCWWS 1A,BCWWS 1A,33319,33319,PFHxS,3.4,10.0,False,10000,L,FL4060167
FL,BCWWS 1A,BCWWS 1A,33319,33319,PFOA,7.2,4.0,True,10000,L,FL4060167
FL,BCWWS 1A,BCWWS 1A,33319,33319,PFOS,20.7,4.0,True,10000,L,FL4060167
FL,BCWWS 2A,BCWWS 2A,33064,33064,PFBS,7.8,2000.0,False,10000,L,FL4060163
FL,BCWWS 2A,BCWWS 2A,33064,33064,PFHxS,5.4,10.0,False,10000,L,FL4060163
FL,BCWWS 2A,BCWWS 2A,33064,33064,PFOA,11.5,4.0,True,10000,L,FL4060163
FL,BCWWS 2A,BCWWS 2A,33064,33064,PFOS,28.4,4.0,True,10000,L,FL4060163
FL,BCWWS 3A,BCWWS 3A,33314,33314,PFBS,7.3,2000.0,False,10000,L,FL4060165
FL,BCWWS 3A,BCWWS 3A,33314,33314,PFHxS,4.3,10.0,False,10000,L,FL4060165
FL,BCWWS 3A,BCWWS 3A,33314,33314,PFOA,6.7,4.0,True,10000,L,FL4060165
FL,BCWWS 3A,BCWWS 3A,33314,33314,PFOS,27.2,4.0,True,10000,L,FL4060165
FL,BCWWS 3B/C,BCWWS 3B/C,33021,33021,PFBS,5.9,2000.0,False,10000,L,FL4060162
FL,BCWWS 3B/C,BCWWS 3B/C,33021,33021,PFHxS,3.4,10.0,False,10000,L,FL4060162
FL,BCWWS 3B/C,BCWWS 3B/C,33021,33021,PFOA,5.4,4.0,True,10000,L,FL4060162
FL,BCWWS 3B/C,BCWWS 3B/C,33021,33021,PFOS,20.9,4.0,True,10000,L,FL4060162
FL,BELLEAIR WATER PLANT,BELLEAIR WATER PLANT,33756,33756,PFBS,4.8,2000.0,False,3300,S,FL6520135
FL,BELLEAIR WATER PLANT,BELLEAIR WATER PLANT,33756,33756,PFOA,5.3,4.0,True,3300,S,FL6520135
FL,BELLEAIR WATER PLANT,BELLEAIR WATER PLANT,33756,33756,PFOS,9.0,4.0,True,3300,S,FL6520135
FL,"BELLEVIEW, CITY OF  (2 WPS)","BELLEVIEW, CITY OF  (2 WPS)",34420,34420,PFOS,5.6,4.0,True,3300,S,FL3420074
FL,BOCA RATON WTP,BOCA RATON WTP,33431,33431|33432|33433|33434|33486|33487|33496,PFOS,7.1,4.0,True,10000,L,FL4500130
FL,BOYNTON BEACH PWS,BOYNTON BEACH PWS,33425,33425|33426|33435|33436|33437,PFBS,8.1,2000.0,False,10000,L,FL4500145
FL,BOYNTON BEACH PWS,BOYNTON BEACH PWS,33425,33425|33426|33435|33436|33437,PFHxS,7.0,10.0,False,10000,L,FL4500145
FL,BOYNTON BEACH PWS,BOYNTON BEACH PWS,33425,33425|33426|33435|33436|33437,PFOA,8.7,4.0,True,10000,L,FL4500145
FL,BOYNTON BEACH PWS,BOYNTON BEACH PWS,33425,33425|33426|33435|33436|33437,PFOS,26.0,4.0,True,10000,L,FL4500145
FL,BRADENTON CITY OF,BRADENTON CITY OF,34205,34205|34208|34209|34210,PFBS,5.2,2000.0,False,10000,L,FL6410182
FL,BRADFORDVILLE REGIONAL W/S,BRADFORDVILLE REGIONAL W/S,32308,32308|32309|32311|32312|32317,PFHxS,8.4,10.0,False,10000,L,FL1370393
FL,BRADFORDVILLE REGIONAL W/S,BRADFORDVILLE REGIONAL W/S,32308,32308|32309|32311|32312|32317,PFOS,17.4,4.0,True,10000,L,FL1370393
FL,"CASSELBERRY, CITY OF (3 WPS)","CASSELBERRY, CITY OF (3 WPS)",32707,32707|32792,PFHxS,3.2,10.0,False,10000,L,FL3590159
FL,CHARLOTTE COUNTY UTILITIES,CHARLOTTE COUNTY UTILITIES,33917,33917|33927|33938|33946|33947|33948|33949|33950|33951|33952|33953|33954|33955|33980|33981|33982|33983|34223|34224|34266|34269,PFBS,6.7,2000.0,False,10000,L,FL5084100
FL,CHARLOTTE COUNTY UTILITIES,CHARLOTTE COUNTY UTILITIES,33917,33917|33927|33938|33946|33947|33948|33949|33950|33951|33952|33953|33954|33955|33980|33981|33982|33983|34223|34224|34266|34269,PFOA,5.2,4.0,True,10000,L,FL5084100
FL,CHARLOTTE COUNTY UTILITIES,CHARLOTTE COUNTY UTILITIES,33917,33917|33927|33938|33946|33947|33948|33949|33950|33951|33952|33953|33954|33955|33980|33981|33982|33983|34223|34224|34266|34269,PFOS,4.3,4.0,True,10000,L,FL5084100
FL,CHASE GROVES(CONSEC.),CHASE GROVES(CONSEC.),32746,32746,PFBS,5.1,2000.0,False,3300,S,FL3594214
FL,CHASE GROVES(CONSEC.),CHASE GROVES(CONSEC.),32746,32746,PFHxS,3.6,10.0,False,3300,S,FL3594214
FL,CHASE GROVES(CONSEC.),CHASE GROVES(CONSEC.),32746,32746,PFOA,4.8,4.0,True,3300,S,FL3594214
FL,CHASE GROVES(CONSEC.),CHASE GROVES(CONSEC.),32746,32746,PFOS,6.8,4.0,True,3300,S,FL3594214
FL,CITRUS CO UTL/CHARLES A. BLACK,CITRUS CO UTL/CHARLES A. BLACK,34428,34428|34429|34442|34445|34452|34453|34461|34465,PFBS,3.7,2000.0,False,10000,L,FL6094948
FL,CITRUS CO UTL/CHARLES A. BLACK,CITRUS CO UTL/CHARLES A. BLACK,34428,34428|34429|34442|34445|34452|34453|34461|34465,PFHxS,19.0,10.0,True,10000,L,FL6094948
FL,CITRUS CO UTL/CHARLES A. BLACK,CITRUS CO UTL/CHARLES A. BLACK,34428,34428|34429|34442|34445|34452|34453|34461|34465,PFOS,25.0,4.0,True,10000,L,FL6094948
FL,CITY OF MARGATE,CITY OF MARGATE,33063,33063,PFBS,4.9,2000.0,False,10000,L,FL4060845
FL,CITY OF MARGATE,CITY OF MARGATE,33063,33063,PFHxS,7.2,10.0,False,10000,L,FL4060845
FL,CITY OF MARGATE,CITY OF MARGATE,33063,33063,PFOA,6.5,4.0,True,10000,L,FL4060845
FL,CITY OF MARGATE,CITY OF MARGATE,33063,33063,PFOS,27.7,4.0,True,10000,L,FL4060845
FL,CITY OF PUNTA GORDA,CITY OF PUNTA GORDA,33950,33950|33982,PFBS,4.5,2000.0,False,10000,L,FL6080051
FL,CITY OF PUNTA GORDA,CITY OF PUNTA GORDA,33950,33950|33982,PFOA,4.1,4.0,True,10000,L,FL6080051
FL,CITY OF TAMPA WATER DEPARTMENT,CITY OF TAMPA WATER DEPARTMENT,33602,33602|33603|33604|33605|33607|33609|33610|33611|33612|33613|33616|33619|33621|33629|33647,PFBS,6.4,2000.0,False,10000,L,FL6290327
FL,CITY OF TAMPA WATER DEPARTMENT,CITY OF TAMPA WATER DEPARTMENT,33602,33602|33603|33604|33605|33607|33609|33610|33611|33612|33613|33616|33619|33621|33629|33647,PFHxS,4.1,10.0,False,10000,L,FL6290327
FL,CITY OF TAMPA WATER DEPARTMENT,CITY OF TAMPA WATER DEPARTMENT,33602,33602|33603|33604|33605|33607|33609|33610|33611|33612|33613|33616|33619|33621|33629|33647,PFOA,4.6,4.0,True,10000,L,FL6290327
FL,CITY OF TAMPA WATER DEPARTMENT,CITY OF TAMPA WATER DEPARTMENT,33602,33602|33603|33604|33605|33607|33609|33610|33611|33612|33613|33616|33619|33621|33629|33647,PFOS,6.9,4.0,True,10000,L,FL6290327
FL,CITY OF TEMPLE TERRACE UTILITY,CITY OF TEMPLE TERRACE UTILITY,33592,33592|33617|33637,PFBS,12.2,2000.0,False,10000,L,FL6291791
FL,CITY OF TEMPLE TERRACE UTILITY,CITY OF TEMPLE TERRACE UTILITY,33592,33592|33617|33637,PFHxS,8.8,10.0,False,10000,L,FL6291791
FL,CITY OF TEMPLE TERRACE UTILITY,CITY OF TEMPLE TERRACE UTILITY,33592,33592|33617|33637,PFOA,10.0,4.0,True,10000,L,FL6291791
FL,CITY OF TEMPLE TERRACE UTILITY,CITY OF TEMPLE TERRACE UTILITY,33592,33592|33617|33637,PFOS,19.5,4.0,True,10000,L,FL6291791
FL,CLEARWATER WATER SYSTEM,CLEARWATER WATER SYSTEM,33755,33755|33759|33761|33763|33765|33767,PFBS,3.0,2000.0,False,10000,L,FL6520336
FL,CLEARWATER WATER SYSTEM,CLEARWATER WATER SYSTEM,33755,33755|33759|33761|33763|33765|33767,PFOS,5.9,4.0,True,10000,L,FL6520336
FL,CLERMONT EAST WATER SYSTEM (2 WPS),CLERMONT EAST WATER SYSTEM (2 WPS),34711,34711,PFBS,6.5,2000.0,False,10000,L,FL3354779
FL,"COCONUT CREEK, CITY OF","COCONUT CREEK, CITY OF",33073,33073,PFBS,6.7,2000.0,False,10000,L,FL4061584
FL,"COCONUT CREEK, CITY OF","COCONUT CREEK, CITY OF",33073,33073,PFHxS,5.2,10.0,False,10000,L,FL4061584
FL,"COCONUT CREEK, CITY OF","COCONUT CREEK, CITY OF",33073,33073,PFOA,11.0,4.0,True,10000,L,FL4061584
FL,"COCONUT CREEK, CITY OF","COCONUT CREEK, CITY OF",33073,33073,PFOS,27.0,4.0,True,10000,L,FL4061584
FL,"CORAL SPRINGS, CITY OF","CORAL SPRINGS, CITY OF",33065,33065,PFBS,4.9,2000.0,False,10000,L,FL4060290
FL,"CORAL SPRINGS, CITY OF","CORAL SPRINGS, CITY OF",33065,33065,PFHxS,4.2,10.0,False,10000,L,FL4060290
FL,"CORAL SPRINGS, CITY OF","CORAL SPRINGS, CITY OF",33065,33065,PFOA,5.0,4.0,True,10000,L,FL4060290
FL,"CORAL SPRINGS, CITY OF","CORAL SPRINGS, CITY OF",33065,33065,PFOS,15.9,4.0,True,10000,L,FL4060290
FL,DADE CITY WATER DEPT,DADE CITY WATER DEPT,33525,33525,PFBS,5.6,2000.0,False,10000,L,FL6510424
FL,DADE CITY WATER DEPT,DADE CITY WATER DEPT,33525,33525,PFOS,7.6,4.0,True,10000,L,FL6510424
FL,"DANIA BEACH, CITY OF","DANIA BEACH, CITY OF",33004,33004,PFBS,4.1,2000.0,False,10000,L,FL4060253
FL,"DANIA BEACH, CITY OF","DANIA BEACH, CITY OF",33004,33004,PFHxS,5.0,10.0,False,10000,L,FL4060253
FL,"DANIA BEACH, CITY OF","DANIA BEACH, CITY OF",33004,33004,PFOA,5.8,4.0,True,10000,L,FL4060253
FL,"DANIA BEACH, CITY OF","DANIA BEACH, CITY OF",33004,33004,PFOS,13.9,4.0,True,10000,L,FL4060253
FL,"DAVENPORT, CITY OF","DAVENPORT, CITY OF",33836,33836|33837,PFBS,5.8,2000.0,False,3300,S,FL6530431
FL,"DAVENPORT, CITY OF","DAVENPORT, CITY OF",33836,33836|33837,PFOS,6.4,4.0,True,3300,S,FL6530431
FL,"DAYTONA BEACH, CITY OF","DAYTONA BEACH, CITY OF",32114,32114|32117|32118|32119|32124|32174|32176,PFHxS,6.9,10.0,False,10000,L,FL3640275
FL,"DEERFIELD BEACH, CITY OF","DEERFIELD BEACH, CITY OF",33441,33441|33442,PFOA,4.4,4.0,True,10000,L,FL4060254
FL,"DEERFIELD BEACH, CITY OF","DEERFIELD BEACH, CITY OF",33441,33441|33442,PFOS,12.7,4.0,True,10000,L,FL4060254
FL,"DELAND, CITY OF","DELAND, CITY OF",32720,32720|32724,PFBS,6.0,2000.0,False,10000,L,FL3640286
FL,"DELAND, CITY OF","DELAND, CITY OF",32720,32720|32724,PFHxS,8.6,10.0,False,10000,L,FL3640286
FL,"DELAND, CITY OF","DELAND, CITY OF",32720,32720|32724,PFOA,6.3,4.0,True,10000,L,FL3640286
FL,"DELAND, CITY OF","DELAND, CITY OF",32720,32720|32724,PFOS,8.6,4.0,True,10000,L,FL3640286
FL,DELRAY BEACH PUBLIC WATER SYSTEM,DELRAY BEACH PUBLIC WATER SYSTEM,33444,33444|33445|33483|33484,PFBS,11.7,2000.0,False,10000,L,FL4500351
FL,DELRAY BEACH PUBLIC WATER SYSTEM,DELRAY BEACH PUBLIC WATER SYSTEM,33444,33444|33445|33483|33484,PFHxS,7.7,10.0,False,10000,L,FL4500351
FL,DELRAY BEACH PUBLIC WATER SYSTEM,DELRAY BEACH PUBLIC WATER SYSTEM,33444,33444|33445|33483|33484,PFOA,14.2,4.0,True,10000,L,FL4500351
FL,DELRAY BEACH PUBLIC WATER SYSTEM,DELRAY BEACH PUBLIC WATER SYSTEM,33444,33444|33445|33483|33484,PFOS,28.7,4.0,True,10000,L,FL4500351
FL,DELTONA WATER,DELTONA WATER,32725,32725|32738|32764,PFBS,10.7,2000.0,False,10000,L,FL3640287
FL,DELTONA WATER,DELTONA WATER,32725,32725|32738|32764,PFHxS,6.5,10.0,False,10000,L,FL3640287
FL,DELTONA WATER,DELTONA WATER,32725,32725|32738|32764,PFOA,6.8,4.0,True,10000,L,FL3640287
FL,DELTONA WATER,DELTONA WATER,32725,32725|32738|32764,PFOS,10.8,4.0,True,10000,L,FL3640287
FL,DESOTO COUNTY WATER SYSTEM,DESOTO COUNTY WATER SYSTEM,34266,34266|34269,PFBS,7.1,2000.0,False,3300,S,FL6144898
FL,DESOTO COUNTY WATER SYSTEM,DESOTO COUNTY WATER SYSTEM,34266,34266|34269,PFOA,5.1,4.0,True,3300,S,FL6144898
FL,EMERALD COAST UTILITIES AUTHORITY,EMERALD COAST UTILITIES AUTHORITY,32501,32501|32502|32503|32504|32505|32506|32507|32508|32509|32511|32514|32526|32533|32534|32561|32562|36561,PFBS,16.0,2000.0,False,10000,L,FL1170525
FL,EMERALD COAST UTILITIES AUTHORITY,EMERALD COAST UTILITIES AUTHORITY,32501,32501|32502|32503|32504|32505|32506|32507|32508|32509|32511|32514|32526|32533|32534|32561|32562|36561,PFHxS,55.3,10.0,True,10000,L,FL1170525
FL,EMERALD COAST UTILITIES AUTHORITY,EMERALD COAST UTILITIES AUTHORITY,32501,32501|32502|32503|32504|32505|32506|32507|32508|32509|32511|32514|32526|32533|32534|32561|32562|36561,PFNA,16.2,10.0,True,10000,L,FL1170525
FL,EMERALD COAST UTILITIES AUTHORITY,EMERALD COAST UTILITIES AUTHORITY,32501,32501|32502|32503|32504|32505|32506|32507|32508|32509|32511|32514|32526|32533|32534|32561|32562|36561,PFOA,25.8,4.0,True,10000,L,FL1170525
FL,EMERALD COAST UTILITIES AUTHORITY,EMERALD COAST UTILITIES AUTHORITY,32501,32501|32502|32503|32504|32505|32506|32507|32508|32509|32511|32514|32526|32533|32534|32561|32562|36561,PFOS,35.7,4.0,True,10000,L,FL1170525
FL,EREC WATER SYSTEM,EREC WATER SYSTEM,32535,32535|32568,PFOS,8.4,4.0,True,3300,S,FL1170718
FL,"EUSTIS, CITY OF (4 WPS)","EUSTIS, CITY OF (4 WPS)",32726,32726,PFBS,12.0,2000.0,False,10000,L,FL3350346
FL,"EUSTIS, CITY OF (4 WPS)","EUSTIS, CITY OF (4 WPS)",32726,32726,PFHxS,4.1,10.0,False,10000,L,FL3350346
FL,"EUSTIS, CITY OF (4 WPS)","EUSTIS, CITY OF (4 WPS)",32726,32726,PFOA,4.9,4.0,True,10000,L,FL3350346
FL,"EUSTIS, CITY OF (4 WPS)","EUSTIS, CITY OF (4 WPS)",32726,32726,PFOS,9.8,4.0,True,10000,L,FL3350346
FL,FKAA J. ROBERT DEAN  W.T.P.,FKAA J. ROBERT DEAN  W.T.P.,33001,33001|33036|33037|33040|33041|33042|33043|33045|33050|33051|33052|33070,PFBS,22.8,2000.0,False,10000,L,FL4134357
FL,FKAA J. ROBERT DEAN  W.T.P.,FKAA J. ROBERT DEAN  W.T.P.,33001,33001|33036|33037|33040|33041|33042|33043|33045|33050|33051|33052|33070,PFHxS,3.4,10.0,False,10000,L,FL4134357
FL,FKAA J. ROBERT DEAN  W.T.P.,FKAA J. ROBERT DEAN  W.T.P.,33001,33001|33036|33037|33040|33041|33042|33043|33045|33050|33051|33052|33070,PFOA,9.9,4.0,True,10000,L,FL4134357
FL,FKAA J. ROBERT DEAN  W.T.P.,FKAA J. ROBERT DEAN  W.T.P.,33001,33001|33036|33037|33040|33041|33042|33043|33045|33050|33051|33052|33070,PFOS,50.3,4.0,True,10000,L,FL4134357
FL,FLORIDA CITY,FLORIDA CITY,33034,33034,PFBS,6.8,2000.0,False,10000,L,FL4130255
FL,FLORIDA CITY,FLORIDA CITY,33034,33034,PFOS,20.6,4.0,True,10000,L,FL4130255
FL,FLORIDA GOVERMENTAL UTILITY AUTHORITY,FLORIDA GOVERMENTAL UTILITY AUTHORITY,33621,33621,PFBS,5.9,2000.0,False,10000,L,FL6296193
FL,FLORIDA GOVERMENTAL UTILITY AUTHORITY,FLORIDA GOVERMENTAL UTILITY AUTHORITY,33621,33621,PFHxS,3.7,10.0,False,10000,L,FL6296193
FL,FLORIDA GOVERMENTAL UTILITY AUTHORITY,FLORIDA GOVERMENTAL UTILITY AUTHORITY,33621,33621,PFOS,5.7,4.0,True,10000,L,FL6296193
FL,FLORIDA GOVERNMENTAL UTILITY AUTHORITY,FLORIDA GOVERNMENTAL UTILITY AUTHORITY,33936,33936,PFBS,5.5,2000.0,False,10000,L,FL5360172
FL,FLORIDA GOVERNMENTAL UTILITY AUTHORITY,FLORIDA GOVERNMENTAL UTILITY AUTHORITY,33936,33936,PFHxS,4.3,10.0,False,10000,L,FL5360172
FL,FLORIDA GOVERNMENTAL UTILITY AUTHORITY,FLORIDA GOVERNMENTAL UTILITY AUTHORITY,33936,33936,PFOS,12.3,4.0,True,10000,L,FL5360172
FL,"FORT LAUDERDALE, CITY OF","FORT LAUDERDALE, CITY OF",33301,33301|33304|33305|33306|33308|33309|33311|33312|33315|33316|33334,PFBS,6.0,2000.0,False,10000,L,FL4060486
FL,"FORT LAUDERDALE, CITY OF","FORT LAUDERDALE, CITY OF",33301,33301|33304|33305|33306|33308|33309|33311|33312|33315|33316|33334,PFHxS,3.2,10.0,False,10000,L,FL4060486
FL,"FORT LAUDERDALE, CITY OF","FORT LAUDERDALE, CITY OF",33301,33301|33304|33305|33306|33308|33309|33311|33312|33315|33316|33334,PFOA,4.9,4.0,True,10000,L,FL4060486
FL,"FORT LAUDERDALE, CITY OF","FORT LAUDERDALE, CITY OF",33301,33301|33304|33305|33306|33308|33309|33311|33312|33315|33316|33334,PFOS,16.0,4.0,True,10000,L,FL4060486
FL,"FROSTPROOF, CITY OF","FROSTPROOF, CITY OF",33843,33843,PFHxS,3.5,10.0,False,3300,S,FL6530627
FL,"FRUITLAND PARK, CITY OF (3 WPS)","FRUITLAND PARK, CITY OF (3 WPS)",34731,34731,PFBS,3.2,2000.0,False,3300,S,FL3350427
FL,"FRUITLAND PARK, CITY OF (3 WPS)","FRUITLAND PARK, CITY OF (3 WPS)",34731,34731,PFHxS,7.2,10.0,False,3300,S,FL3350427
FL,"FRUITLAND PARK, CITY OF (3 WPS)","FRUITLAND PARK, CITY OF (3 WPS)",34731,34731,PFOS,5.3,4.0,True,3300,S,FL3350427
FL,FT. PIERCE UTILITIES AUTHORITY,FT. PIERCE UTILITIES AUTHORITY,34945,34945|34946|34947|34948|34949|34950|34951|34952|34954|34957|34981|34982|34994,PFBS,4.0,2000.0,False,10000,L,FL4560490
FL,FT. PIERCE UTILITIES AUTHORITY,FT. PIERCE UTILITIES AUTHORITY,34945,34945|34946|34947|34948|34949|34950|34951|34952|34954|34957|34981|34982|34994,PFHxS,5.1,10.0,False,10000,L,FL4560490
FL,FT. PIERCE UTILITIES AUTHORITY,FT. PIERCE UTILITIES AUTHORITY,34945,34945|34946|34947|34948|34949|34950|34951|34952|34954|34957|34981|34982|34994,PFOA,4.5,4.0,True,10000,L,FL4560490
FL,FT. PIERCE UTILITIES AUTHORITY,FT. PIERCE UTILITIES AUTHORITY,34945,34945|34946|34947|34948|34949|34950|34951|34952|34954|34957|34981|34982|34994,PFOS,12.0,4.0,True,10000,L,FL4560490
FL,"GONZALEZ UTILITIES ASSOCIATION, INC.","GONZALEZ UTILITIES ASSOCIATION, INC.",32533,32533|32560,PFOA,39.2,4.0,True,3300,S,FL1170302
FL,"GONZALEZ UTILITIES ASSOCIATION, INC.","GONZALEZ UTILITIES ASSOCIATION, INC.",32533,32533|32560,PFOS,11.3,4.0,True,3300,S,FL1170302
FL,"HALLANDALE BEACH, CITY OF","HALLANDALE BEACH, CITY OF",33009,33009,PFBS,5.3,2000.0,False,10000,L,FL4060573
FL,"HALLANDALE BEACH, CITY OF","HALLANDALE BEACH, CITY OF",33009,33009,PFHxS,5.0,10.0,False,10000,L,FL4060573
FL,"HALLANDALE BEACH, CITY OF","HALLANDALE BEACH, CITY OF",33009,33009,PFOA,7.4,4.0,True,10000,L,FL4060573
FL,"HALLANDALE BEACH, CITY OF","HALLANDALE BEACH, CITY OF",33009,33009,PFOS,27.0,4.0,True,10000,L,FL4060573
